"Key","Item Type","Publication Year","Author","Title","Publication Title","ISBN","ISSN","DOI","Url","Abstract Note","Date","Date Added","Date Modified","Access Date","Pages","Num Pages","Issue","Volume","Number Of Volumes","Journal Abbreviation","Short Title","Series","Series Number","Series Text","Series Title","Publisher","Place","Language","Rights","Type","Archive","Archive Location","Library Catalog","Call Number","Extra","Notes","File Attachments","Link Attachments","Manual Tags","Automatic Tags","Editor","Series Editor","Translator","Contributor","Attorney Agent","Book Author","Cast Member","Commenter","Composer","Cosponsor","Counsel","Interviewer","Producer","Recipient","Reviewed Author","Scriptwriter","Words By","Guest","Number","Edition","Running Time","Scale","Medium","Artwork Size","Filing Date","Application Number","Assignee","Issuing Authority","Country","Meeting Name","Conference Name","Court","References","Reporter","Legal Status","Priority Numbers","Programming Language","Version","System","Code","Code Number","Section","Session","Committee","History","Legislative Body"
"ENIIGXNE","journalArticle","2020","Valentine, Katherine A.; Li, Norman P.; Meltzer, Andrea L.; Tsai, Ming-Hong","Mate Preferences for Warmth-Trustworthiness Predict Romantic Attraction in the Early Stages of Mate Selection and Satisfaction in Ongoing Relationships","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167219855048","http://journals.sagepub.com/doi/10.1177/0146167219855048","People seek warm and trustworthy individuals as long-term mates for numerous reasons. Indeed, such individuals are prone to cooperation, have strong parenting skills, have the ability to fulfill our need to belong, and may provide a relationship that is characterized by greater closeness, protection, acceptance, and safety. Although prior work has shown that both sexes indicate equally strong preferences for these traits in potential mates, few studies have examined whether people actually respond favorably to partners high in warmth-trustworthiness in live mating contexts. We, thus, demonstrated that people’s stated preferences for warmth-trustworthiness (a) predicted their attraction to potential mates in a live mate-selection context (Study 1) and (b) interacted with their partners’ actual traits to predict satisfaction with their marriages (Study 2). Together, these studies demonstrate the importance of partner traits associated with warmth and trustworthiness and add to recent research suggesting that people can accurately report their romantic-partner preferences.","2020-02","2023-11-02 19:06:04","2023-11-02 19:06:04","2023-11-02 19:06:03","298-311","","2","46","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/487YNAKA/Valentine et al. - 2020 - Mate Preferences for Warmth-Trustworthiness Predic.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BJLK4H2K","journalArticle","2018","Van Assche, Jasper; Asbrock, Frank; Roets, Arne; Kauff, Mathias","Positive Neighborhood Norms Buffer Ethnic Diversity Effects on Neighborhood Dissatisfaction, Perceived Neighborhood Disadvantage, and Moving Intentions","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167217744767","http://journals.sagepub.com/doi/10.1177/0146167217744767","Positive neighborhood norms, such as strong local networks, are critical to people’s satisfaction with, perceived disadvantage of, and intentions to stay in their neighborhood. At the same time, local ethnic diversity is said to be detrimental for these community outcomes. Integrating both frameworks, we tested whether the negative consequences of diversity occur even when perceived social norms are positive. Study 1 (N = 1,760 German adults) showed that perceptions of positive neighborhood norms buffered against the effects of perceived diversity on moving intentions via neighborhood satisfaction and perceived neighborhood disadvantage. Study 2 (N = 993 Dutch adults) replicated and extended this moderated mediation model using other characteristics of diversity (i.e., objective and estimated minority proportions). Multilevel analyses again revealed consistent buffering effects of positive neighborhood norms. Our findings are discussed in light of the ongoing public and political debate concerning diversity and social and communal life.","2018-05","2023-11-02 19:06:05","2023-11-02 19:06:05","2023-11-02 19:06:05","700-716","","5","44","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/RUEVB724/Van Assche et al. - 2018 - Positive Neighborhood Norms Buffer Ethnic Diversit.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"8ZZXSRQX","journalArticle","2018","Van Assche, Jasper; Asbrock, Frank; Dhont, Kristof; Roets, Arne","The Diversity Challenge for High and Low Authoritarians: Multilevel and Longitudinal Effects Through Intergroup Contact and Threat","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167218764653","http://journals.sagepub.com/doi/10.1177/0146167218764653","The current studies integrate different frameworks on the positive and negative consequences of ethnic diversity for intergroup relations. Using a nationally stratified sample of Dutch majority members (N = 680) from 50 cities in the Netherlands, Study 1 demonstrated that objective diversity was indirectly related to prejudice and to generalized, ingroup, and outgroup trust, through more positive and more negative contact. These indirect effects tended to be stronger for high versus low authoritarians. Furthermore, perceived diversity was indirectly related to less trust and greater prejudice, via more negative contact and threat. Again, these associations were more pronounced among high authoritarians. Study 2, using a representative sample of German majority members (N = 412) nested within 237 districts, replicated the cross-sectional results regarding objective diversity and prejudice. In addition, longitudinal analyses indicated that objective diversity predicted more positive and more negative contact 2 years later, though only among moderate and high authoritarians.","2018-08","2023-11-02 19:06:07","2023-11-02 19:06:07","2023-11-02 19:06:07","1163-1179","","8","44","","Pers Soc Psychol Bull","The Diversity Challenge for High and Low Authoritarians","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/YQFNYJUE/Van Assche et al. - 2018 - The Diversity Challenge for High and Low Authorita.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7GT6M2WV","journalArticle","2018","Van Breen, Jolien A.; Spears, Russell; Kuppens, Toon; De Lemus, Soledad","Subliminal Gender Stereotypes: Who Can Resist?","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167218771895","http://journals.sagepub.com/doi/10.1177/0146167218771895","We examine women’s responses to subliminal gender stereotypes, that is, stereotypes present outside conscious awareness. Previous research suggests that subtle stereotypes elicit acceptance and assimilation, but we predict that subliminal exposure to gender stereotypes will trigger resistance in some women. Specifically, we expect resistance to occur among women who are relatively strongly identified with feminists, but not with the broader group of women. We predict that resistance takes the form of persistence in stereotypically masculine domains and (implicit) in-group bias. Indeed, we found that subliminal exposure to stereotypes (vs. counter-stereotypes) led women who identify relatively strongly with feminists, but less strongly with women, to (a) persist in a math task, (b) show increased willingness to sacrifice men in a Moral Choice Dilemma task, and (c) show implicit in-group bias on an evaluative priming task. This evidence of resistance suggests that members of devalued groups are more resilient than previously thought.","2018-12","2023-11-02 19:06:09","2023-11-02 19:06:09","2023-11-02 19:06:09","1648-1663","","12","44","","Pers Soc Psychol Bull","Subliminal Gender Stereotypes","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/6G8RE2L2/Van Breen et al. - 2018 - Subliminal Gender Stereotypes Who Can Resist.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"GNE3U5JR","journalArticle","2022","Van Breen, Jolien A.; Kutlaca, Maja; Koç, Yasin; Jeronimus, Bertus F.; Reitsema, Anne Margit; Jovanović, Veljko; Agostini, Maximilian; Bélanger, Jocelyn J.; Gützkow, Ben; Kreienkamp, Jannis; Abakoumkin, Georgios; Khaiyom, Jamilah Hanum Abdul; Ahmedi, Vjollca; Akkas, Handan; Almenara, Carlos A.; Atta, Mohsin; Bagci, Sabahat Cigdem; Basel, Sima; Berisha Kida, Edona; Bernardo, Allan B. I.; Buttrick, Nicholas R.; Chobthamkit, Phatthanakit; Choi, Hoon-Seok; Cristea, Mioara; Csaba, Sára; Damnjanovic, Kaja; Danyliuk, Ivan; Dash, Arobindu; Di Santo, Daniela; Douglas, Karen M.; Enea, Violeta; Faller, Daiane Gracieli; Fitzsimons, Gavan; Gheorghiu, Alexandra; Gómez, Ángel; Hamaidia, Ali; Han, Qing; Helmy, Mai; Hudiyana, Joevarian; Jiang, Ding-Yu; Kamenov, Željka; Kende, Anna; Keng, Shian-Ling; Kieu, Tra Thi Thanh; Kovyazina, Kamila; Kozytska, Inna; Krause, Joshua; Kruglanski, Arie W.; Kurapov, Anton; Lantos, Nóra Anna; Lemay, Edward P.; Lesmana, Cokorda Bagus Jaya; Louis, Winnifred R.; Lueders, Adrian; Malik, Najma Iqbal; Martinez, Anton; McCabe, Kira; Mehulić, Jasmina; Milla, Mirra Noor; Mohammed, Idris; Molinario, Erica; Moyano, Manuel; Muhammad, Hayat; Mula, Silvana; Muluk, Hamdi; Myroniuk, Solomiia; Najafi, Reza; Nisa, Claudia F.; Nyúl, Boglárka; O’Keefe, Paul A.; Olivas Osuna, Jose Javier; Osin, Evgeny N.; Park, Joonha; Pica, Gennaro; Pierro, Antonio; Rees, Jonas; Resta, Elena; Rullo, Marika; Ryan, Michelle K.; Samekin, Adil; Santtila, Pekka; Sasin, Edyta; Schumpe, Birga Mareen; Selim, Heyla A.; Stanton, Michael Vicente; Sultana, Samiah; Sutton, Robbie M.; Tseliou, Eleftheria; Utsugi, Akira; Van Lissa, Caspar J.; Van Veen, Kees; vanDellen, Michelle R.; Vázquez, Alexandra; Wollast, Robin; Wai-Lan Yeung, Victoria; Zand, Somayeh; Žeželj, Iris Lav; Zheng, Bang; Zick, Andreas; Zúñiga, Claudia; Leander, N. Pontus","Lockdown Lives: A Longitudinal Study of Inter-Relationships Among Feelings of Loneliness, Social Contacts, and Solidarity During the COVID-19 Lockdown in Early 2020","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/01461672211036602","http://journals.sagepub.com/doi/10.1177/01461672211036602","We examine how social contacts and feelings of solidarity shape experiences of loneliness during the COVID-19 lockdown in early 2020. From the PsyCorona database, we obtained longitudinal data from 23 countries, collected between March and May 2020. The results demonstrated that although online contacts help to reduce feelings of loneliness, people who feel more lonely are less likely to use that strategy. Solidarity played only a small role in shaping feelings of loneliness during lockdown. Thus, it seems we must look beyond the current focus on online contact and solidarity to help people address feelings of loneliness during lockdown. Finally, online contacts did not function as a substitute for face-to-face contacts outside the home—in fact, more frequent online contact in earlier weeks predicted more frequent face-to-face contacts in later weeks. As such, this work provides relevant insights into how individuals manage the impact of restrictions on their social lives.","2022-09","2023-11-02 19:06:10","2023-11-02 19:06:11","2023-11-02 19:06:10","1315-1330","","9","48","","Pers Soc Psychol Bull","Lockdown Lives","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/C6RICB7U/Van Breen et al. - 2022 - Lockdown Lives A Longitudinal Study of Inter-Rela.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"6M9EMBJE","journalArticle","2017","Van Damme, Carolien; Deschrijver, Eliane; Van Geert, Eline; Hoorens, Vera","When Praising Yourself Insults Others: Self-Superiority Claims Provoke Aggression","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167217703951","http://journals.sagepub.com/doi/10.1177/0146167217703951","We tested the prediction, derived from the hubris hypothesis, that bragging might serve as a verbal provocation and thus enhance aggression. Experiments 1 and 2 were vignette studies where participants could express hypothetical aggression; Experiment 3 was an actual decision task where participants could make aggressive and/or prosocial choices. Observers disliked an explicit braggart (who claimed to be “better than others”) or a competence braggart as compared with an implicit braggart (who claimed to be “good”) or a warmth braggart, respectively. Showing that explicit and competence bragging function as verbal provocations, observers responded more aggressively to the explicit and competence braggart than to the implicit and warmth braggart, respectively. They did so because they inferred that an explicit and a competence braggart viewed other people and them negatively, and therefore disliked the braggart. Rather than praising the self, braggarts are sometimes viewed as insulting others.","2017-07","2023-11-02 19:06:12","2023-11-02 19:06:12","2023-11-02 19:06:12","1008-1019","","7","43","","Pers Soc Psychol Bull","When Praising Yourself Insults Others","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/X6BMMFBF/Van Damme et al. - 2017 - When Praising Yourself Insults Others Self-Superi.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AJPCSUL2","journalArticle","2017","Van Der Toorn, Jojanneke; Jost, John T.; Packer, Dominic J.; Noorbaloochi, Sharareh; Van Bavel, Jay J.","In Defense of Tradition: Religiosity, Conservatism, and Opposition to Same-Sex Marriage in North America","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167217718523","http://journals.sagepub.com/doi/10.1177/0146167217718523","Arguments opposing same-sex marriage are often made on religious grounds. In five studies conducted in the United States and Canada (combined N = 1,673), we observed that religious opposition to same-sex marriage was explained, at least in part, by conservative ideology and linked to sexual prejudice. In Studies 1 and 2, we discovered that the relationship between religiosity and opposition to same-sex marriage was mediated by explicit sexual prejudice. In Study 3, we saw that the mediating effect of sexual prejudice was linked to political conservatism. Finally, in Studies 4a and 4b we examined the ideological underpinnings of religious opposition to same-sex marriage in more detail by taking into account two distinct aspects of conservative ideology. Results revealed that resistance to change was more important than opposition to equality in explaining religious opposition to same-sex marriage.","2017-10","2023-11-02 19:06:14","2023-11-02 19:06:14","2023-11-02 19:06:14","1455-1468","","10","43","","Pers Soc Psychol Bull","In Defense of Tradition","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/T6W4L63X/Van Der Toorn et al. - 2017 - In Defense of Tradition Religiosity, Conservatism.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"SHPMYEXW","journalArticle","2019","Van Dessel, Pieter; Mertens, Gaëtan; Smith, Colin Tucker; De Houwer, Jan","Mere Exposure Effects on Implicit Stimulus Evaluation: The Moderating Role of Evaluation Task, Number of Stimulus Presentations, and Memory for Presentation Frequency","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167218789065","http://journals.sagepub.com/doi/10.1177/0146167218789065","The mere exposure (ME) effect refers to the well-established finding that people evaluate a stimulus more positively after repeated exposure to it. So far, the vast majority of studies on ME effects have examined changes in explicit stimulus evaluation. We describe the results of three large-scale studies (combined N = 3,623) that examined ME effects on implicit stimulus evaluation. We looked at three moderators of these effects: the implicit evaluation measure, the number of stimulus presentations, and memory for presentation frequency. We observed ME effects on implicit stimulus evaluations as measured with an Implicit Association Test (IAT) and Affect Misattribution Procedure (AMP), but not an Evaluative Priming Task (EPT). ME effects were more robust when there were relatively few stimulus presentations and when participants had accurate memory for the presentation frequencies. We discuss how these findings relate to ME effects on explicit evaluations as well as theoretical and practical implications.","2019-03","2023-11-02 19:06:15","2023-11-02 19:06:15","2023-11-02 19:06:15","447-460","","3","45","","Pers Soc Psychol Bull","Mere Exposure Effects on Implicit Stimulus Evaluation","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/MHIH352T/Van Dessel et al. - 2019 - Mere Exposure Effects on Implicit Stimulus Evaluat.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"BWN99XT7","journalArticle","2021","Van Dessel, Pieter; Ratliff, Kate; Brannon, Skylar M.; Gawronski, Bertram; De Houwer, Jan","Illusory-Correlation Effects on Implicit and Explicit Evaluation","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167220977706","http://journals.sagepub.com/doi/10.1177/0146167220977706","Research suggests that people sometimes perceive a relationship between stimuli when no such relationship exists (i.e., illusory correlation). Illusory-correlation effects are thought to play a central role in the formation of stereotypes and evaluations of minority versus majority groups, often leading to less favorable impressions of minorities. Extant theories differ in terms of whether they attribute illusory-correlation effects to processes operating during learning (belief formation) or measurement (belief expression), and whether different evaluation measures should be differentially sensitive to illusorycorrelation effects. Past research found mixed evidence for dissociative effects of illusory-correlation manipulations on measures of implicit (i.e., automatic) and explicit (i.e., controlled) evaluation. Four high-powered studies obtained illusorycorrelation effects on explicit evaluations, but not implicit evaluations probed with an Implicit Association Test, Evaluative Priming Task, and Affect Misattribution Procedure. The results are consistent with theories that attribute illusory-correlation effects to processes during belief expression.","2021-10","2023-11-02 19:06:17","2023-11-02 19:06:17","2023-11-02 19:06:17","1480-1494","","10","47","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/VAQ7UG3B/Van Dessel et al. - 2021 - Illusory-Correlation Effects on Implicit and Expli.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ZTXVDMDA","journalArticle","2022","Van Dessel, Pieter; Cone, Jeremy; Gast, Anne","Powerful Effects of Diagnostic Information on Automatic and Self-Reported Evaluation: The Moderating Role of Memory Recall","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/01461672211007290","http://journals.sagepub.com/doi/10.1177/01461672211007290","We sometimes learn about certain behaviors of others that we consider diagnostic of their character (e.g., that they did immoral things). Recent research has shown that such information trumps the impact of other (less diagnostic) information both on self-reported evaluations and on more automatic evaluations as probed with indirect measures such as the Affect Misattribution Procedure (AMP). We examined whether facilitating memory recall of alternative information moderates the impact of diagnostic information on evaluation. In Experiments 1 and 2, participants learned one diagnostic positive and one diagnostic negative behavior of two unfamiliar people. Presenting a cue semantically related to this information during evaluation influenced AMP scores but not self-reported liking scores. Experiments 3 and 4 showed that elaborative rehearsal of low diagnostic information eliminated diagnosticity effects on AMP scores and reduced them on self-reported liking scores. These findings help elucidate the role of memory recall and diagnosticity in evaluation.","2022-02","2023-11-02 19:06:18","2023-11-02 19:06:18","2023-11-02 19:06:18","297-314","","2","48","","Pers Soc Psychol Bull","Powerful Effects of Diagnostic Information on Automatic and Self-Reported Evaluation","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/22XIYHVP/Van Dessel et al. - 2022 - Powerful Effects of Diagnostic Information on Auto.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7GVLKURK","journalArticle","2018","Van Tilburg, Wijnand A. P.; Sedikides, Constantine; Wildschut, Tim","Adverse Weather Evokes Nostalgia","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167218756030","http://journals.sagepub.com/doi/10.1177/0146167218756030","Four studies examined the link between adverse weather and the palliative role of nostalgia. We proposed and tested that (a) adverse weather evokes nostalgia (Hypothesis 1); (b) adverse weather causes distress, which predicts elevated nostalgia (Hypothesis 2); (c) preventing nostalgia exacerbates weather-induced distress (Hypothesis 3); and (d) weather-evoked nostalgia confers psychological benefits (Hypothesis 4). In Study 1, participants listened to recordings of wind, thunder, rain, and neutral sounds. Adverse weather evoked nostalgia. In Study 2, participants kept a 10-day diary recording weather conditions, distress, and nostalgia. We also obtained meteorological data. Adverse weather perceptions were positively correlated with distress, which predicted higher nostalgia. Also, adverse natural weather was associated with corresponding weather perceptions, which predicted elevated nostalgia. (Results were mixed for rain.) In Study 3, preventing nostalgia (via cognitive load) increased weather-evoked distress. In Study 4, weather-evoked nostalgia was positively associated with psychological benefits. The findings pioneer the relevance of nostalgia as source of comfort in adverse weather.","2018-07","2023-11-02 19:06:20","2023-11-02 19:06:20","2023-11-02 19:06:20","984-995","","7","44","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/CQHKHTAL/Van Tilburg et al. - 2018 - Adverse Weather Evokes Nostalgia.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"P5RVQ46D","journalArticle","2018","Vargas-Salfate, Salvador; Paez, Dario; Liu, James H.; Pratto, Felicia; Gil De Zúñiga, Homero","A Comparison of Social Dominance Theory and System Justification: The Role of Social Status in 19 Nations","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167218757455","http://journals.sagepub.com/doi/10.1177/0146167218757455","This study tests specific competing hypotheses from social dominance theory/realistic conflict theory (RCT) versus system justification theory about the role of social status. In particular, it examines whether system justification belief and effects are stronger among people with low socioeconomic status, and in less socially developed and unequal nations than among betteroff people and countries. A cross-national survey was carried out in 19 nations from the Americas, Western and Eastern Europe, Asia, and Oceania using representative online samples (N = 14,936, 50.15% women, Mage = 41.61 years). At the individual level, system justification beliefs, right-wing authoritarianism, social dominance orientation, national identification, sociopolitical conservatism, sex, age, and social status were measured. At the national level, the human development index and the Gini index were used. Multilevel analyses performed indicated that results fit better with the social dominance/RCT approach, as system justification was higher in high-status and developed nations; further, associations between legitimizing ideologies and system justification were stronger among high-status people.","2018-07","2023-11-02 19:06:23","2023-11-02 19:06:23","2023-11-02 19:06:23","1060-1076","","7","44","","Pers Soc Psychol Bull","A Comparison of Social Dominance Theory and System Justification","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/6TE7R4E8/Vargas-Salfate et al. - 2018 - A Comparison of Social Dominance Theory and System.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"R35GMV24","journalArticle","2021","Vaughan-Johnston, Thomas I.; MacGregor, Karen E.; Fabrigar, Leandre R.; Evraire, Lyndsay E.; Wasylkiw, Louise","Extraversion as a Moderator of the Efficacy of Self-Esteem Maintenance Strategies","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167220921713","http://journals.sagepub.com/doi/10.1177/0146167220921713","Four experiments explored how extraversion’s connection with self-esteem may depend on specific self-enhancement strategies. Participants’ self-esteem threatening feedback indicating that they had performed poorly on a vocabulary or emotional intelligence test. In Experiment 1, participants (N ¼ 80) were randomly assigned to either a control condition (no self-enhancement) or a downward social comparison condition. The procedures for Experiments 2 (N ¼ 470) and 3 (N ¼ 514) were similar, adding a self-serving attribution condition (Experiments 2 and 3) and Basking-in-Reflected-Glory (BIRG) condition (Experiment 3). Across the experiments, extraversion was more related to self-esteem under downward social comparison versus other conditions. BIRGing produced higher self-esteem in Experiment 3 across extraversion levels. Experiment 4 (N ¼ 355) focused on downward social comparison versus control, and provided evidence that an increased perception of being similar to the comparison targets may partially explain extraversion’s self-esteem link. Theoretical implications concerning both extraversion and self-enhancement are discussed.","2021-01","2023-11-02 19:06:25","2023-11-02 19:06:25","2023-11-02 19:06:25","131-145","","1","47","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/LHU4TQQV/Vaughan-Johnston et al. - 2021 - Extraversion as a Moderator of the Efficacy of Sel.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"XEZAMUYV","journalArticle","2017","Vaughn, Leigh Ann","Foundational Tests of the Need-Support Model: A Framework for Bridging Regulatory Focus Theory and Self-Determination Theory","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167216684132","http://journals.sagepub.com/doi/10.1177/0146167216684132","This article introduces the need-support model, which proposes that regulatory focus can affect subjective support for the needs proposed by self-determination theory (autonomy, competence, and relatedness), and support of these needs can affect subjective labeling of experiences as promotion-focused and prevention-focused. Three studies tested these hypotheses (N = 2,114). Study 1 found that people recall more need support in promotion-focused experiences than in preventionfocused experiences, and need support in their day yesterday (with no particular regulatory focus) fell in between. Study 2 found that experiences of higher need support were more likely to be labeled as promotion-focused rather than preventionfocused, and that each need accounted for distinct variance in the labeling of experiences. Study 3 varied regulatory focus within a performance task and found that participants in the promotion condition engaged in need-support inflation, whereas participants in the prevention condition engaged in need-support deflation. Directions for future research are discussed.","2017-03","2023-11-02 19:06:26","2023-11-02 19:06:27","2023-11-02 19:06:26","313-328","","3","43","","Pers Soc Psychol Bull","Foundational Tests of the Need-Support Model","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/RVUCR3KQ/Vaughn - 2017 - Foundational Tests of the Need-Support Model A Fr.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"69LKEZ6M","journalArticle","2021","Vázquez, Alexandra; López-Rodríguez, Lucía; Gómez, Ángel; Dovidio, John F.","Ambivalent Effects of Positive Contact Between Women and Men on Collective Actions for Women’s Rights","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167220974162","http://journals.sagepub.com/doi/10.1177/0146167220974162","Positive intergroup contact, under some conditions, can undermine the interest of members of both socially disadvantaged and advantaged groups to act for equality. However, little is known about whether similar effects appear in a unique form of intergroup relations, gender relations. In two correlational studies and two experiments, we investigated the relationships among quality of contact, perceived discrimination, fusion with the feminist movement, and willingness to engage in collective action for women’s rights. For women (Study 1a), positive contact with men was associated with less perceived discrimination, less fusion, and less collective action. For men (Study 1b), the relationships were in the opposite direction. Studies 2a and 2b revealed that recalling experiences of gender discrimination nullified the effects of contact for both women and men as compared to a control condition. Thus, when discrimination is not explicitly recognized, positive contact might have sedative effects on women, but mobilizing effects on men.","2021-09","2023-11-02 19:06:28","2023-11-02 19:06:28","2023-11-02 19:06:28","1358-1373","","9","47","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/P3HGXB33/Vázquez et al. - 2021 - Ambivalent Effects of Positive Contact Between Wom.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"AW4D9TBX","journalArticle","2020","Vázquez, Alexandra; López-Rodríguez, Lucía; Martínez, Mercedes; Atran, Scott; Gómez, Ángel","Threat Enhances Aggressive Inclinations Among Devoted Actors Via Increase in Their Relative Physical Formidability","Personality and Social Psychology Bulletin","","0146-1672, 1552-7433","10.1177/0146167220907466","http://journals.sagepub.com/doi/10.1177/0146167220907466","Devoted actors—those who share sacred values with a group with which they are fused—are particularly willing to selfsacrifice to defend their group or values when they are threatened. Here, we explore whether they are also prone to aggressive inclinations toward those who endanger their group or convictions. To that end, we examined the effect of threat and the two components of the devoted actor framework—identity fusion and sacred values—on aggressive inclinations. These inclinations were registered with a videogame that allowed participants to destroy ingroup and outgroup symbols. Two experiments indicated that devoted actors reacted to threats to their ingroup and value by increasing aggressive inclinations against the rival group. This effect was apparently mediated by the perceived physical strength of the ingroup versus foes. Results suggest that devoted actors might be more prone to self-sacrifice, but also to attack those who threaten their group or values.","2020-10","2023-11-02 19:06:30","2023-11-02 19:06:30","2023-11-02 19:06:30","1461-1475","","10","46","","Pers Soc Psychol Bull","","","","","","","","en","","","","","DOI.org (Crossref)","","","","/Users/SchoolAccount/Zotero/storage/HBGTWZB3/Vázquez et al. - 2020 - Threat Enhances Aggressive Inclinations Among Devo.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
